stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
849,849,"Center/South of I-91",,  42.137284, -72.612895,,,0,
85,85,"Triangle Street",,  42.382216, -72.519098,,,0,
850,850,"Memorial Industrial Park",,  42.137928, -72.545243,,,0,
851,851,"Boston/Lloyd",,  42.137877, -72.513110,,,0,
852,852,"Boston/Brandon",,  42.137786, -72.514474,,,0,
854,854,"Saint James/El Paso",,  42.137504, -72.564463,,,0,
855,855,"Boston / Phillips",,  42.137641, -72.514316,,,0,
856,856,"Saint James/Holy Cross(opposite)",,  42.136947, -72.565785,,,0,
858,858,"Boston / Glenwood (1)",,  42.137202, -72.517582,,,0,
859,859,"603 Berkshire Ave",,  42.137094, -72.527702,,,0,
86,86,"Southwest Residential  / University Drive (S)",,  42.382007, -72.531850,,,0,
860,860,"Boston / Glenwood (2)",,  42.137049, -72.517661,,,0,
861,861,"600 Berkshire Ave",,  42.137003, -72.528073,,,0,
863,863,"Saint James / Holy Cross",,  42.136663, -72.566067,,,0,
866,866,"Springfield Walmart",,  42.136634, -72.506824,,,0,
867,867,"Berkshire / Dewey",,  42.136383, -72.528720,,,0,
868,868,"Saint James / St James",,  42.135274, -72.568712,,,0,
869,869,"Boston / Lawnwood (1)",,  42.135218, -72.523602,,,0,
87,87,"Southwest Residential / University Drive (N)",,  42.382781, -72.531781,,,0,
870,870,"Springfield / Atwater (1)",,  42.135187, -72.600800,,,0,
871,871,"Boston / Lawnwood (2)",,  42.135861, -72.522281,,,0,
872,872,"Saint James / St James (2)",,  42.135418, -72.568741,,,0,
873,873,"Springfield / Mellen",,  42.135135, -72.600714,,,0,
874,874,"Berkshire / County",,  42.135522, -72.530077,,,0,
875,875,"Berkshire / Rush",,  42.135646, -72.529600,,,0,
876,876,"Parker / N Branch",,  42.135633, -72.495912,,,0,
879,879,"Saint James / St James (1)",,  42.135035, -72.569174,,,0,
881,881,"Riverdale / Pvt",,  42.134333, -72.625923,,,0,
883,883,"Berkshire / Elizabeth",,  42.135141, -72.530398,,,0,
885,885,"Carew/Shaine",,  42.134268, -72.570883,,,0,
886,886,"Boston / Arnold",,  42.134559, -72.524262,,,0,
8860,8860,"Price Rite Boston Road",,  42.133727, -72.523111,,,0,
887,887,"Boston / Stuart",,  42.134108, -72.525014,,,0,
888,888,"Springfield / Davenport (1)",,  42.133619, -72.600462,,,0,
8888,8888,"Olver Transit Pavilion",,  42.122785, -72.749324,,,0,
889,889,"Parker / Hermitage",,  42.134462, -72.495722,,,0,
89,89,"University Day School (S)",,  42.381538, -72.533913,,,0,
890,890,"Carew / Sherbrooke",,  42.133783, -72.571130,,,0,
891,891,"Riverdale / U.S. Hwy 5 (2)",,  42.132913, -72.625742,,,0,
892,892,"Liberty/Lynwood",,  42.133266, -72.584754,,,0,
893,893,"Springfield / Davenport (2)",,  42.133078, -72.600243,,,0,
894,894,"Parker / Overlea",,  42.133857, -72.495873,,,0,
896,896,"Berkshire / Egan",,  42.133434, -72.533143,,,0,
897,897,"Westfield State University",,  42.130725, -72.796658,,,0,
898,898,"Center St. (Opposite 628)",,  42.132750, -72.613069,,,0,
899,899,"Center/Health Clinic",,  42.132503, -72.613183,,,0,
9,9,"Sugarloaf Estates",,  42.457672, -72.581465,,,0,
90,90,"University Day School (N)",,  42.381489, -72.533848,,,0,
9000,9000,"Canon Circle (End Of Line)",,  42.086002, -72.507996,,,0,
9005,9005,"SAAB Court",,  42.111381, -72.592846,,,0,
9006,9006,"Sumner / Lenox",,  42.085970, -72.558741,,,0,
9007,9007,"Corticelli/ Pine OB",,  42.331223, -72.676532,,,0,
9008,9008,"Ryan/ Spring OB",,  42.329903, -72.678623,,,0,
901,901,"Berkshire / Harding",,  42.133660, -72.532574,,,0,
9011,9011,"Brassworks IB",,  42.376798, -72.705908,,,0,
9012,9012,"54 Industrial Drive",,  42.333690, -72.629500,,,0,place_54Inds
9014,9014,"State/Federal",,  42.107677, -72.577838,,,0,
9019,9019,"East Mountain View Sr Housing",,  42.112161, -72.701408,,,0,
902,902,"Carew/Upland",,  42.132623, -72.573187,,,0,
9022,9022,"Boland Way",,  42.102091, -72.591275,,,0,
903,903,"Bay / Hood (1)",,  42.132749, -72.541860,,,0,
9037,9037,"Belmont / White (opposite Winepeg)",,  42.083080, -72.543094,,,0,
9038,9038,"Main / Patton",,  42.109221, -72.600514,,,0,
9039,9039,"Rocky's Hardware",,  42.086995, -72.628436,,,0,
904,904,"Bay / Hood (2)",,  42.132633, -72.542340,,,0,
9040,9040,"Harrison Avenue (Out)",,  42.102929, -72.589653,,,0,
905,905,"Bay / Bay Path",,  42.132611, -72.543610,,,0,
9050,9050,"Amity Place (In)",,  42.373957, -72.531542,,,0,
9051,9051,"Lincoln Avenue (In)",,  42.375594, -72.523912,,,0,
9052,9052,"Jones Library (In)",,  42.375759, -72.521715,,,0,
9053,9053,"The Mill District",,  42.415169, -72.529843,,,0,
9054,9054,"Amherst Survival Center (In)",,  42.414663, -72.532605,,,0,
9055,9055,"Amherst Survival Center (Out)",,  42.414661, -72.532456,,,0,
9058,9058,"Chmura Road (N)",,  42.315367, -72.575920,,,0,
9059,9059,"Chmura Road (S)",,  42.315439, -72.575992,,,0,
906,906,"Carew / Upland",,  42.132340, -72.573389,,,0,
907,907,"Liberty / Edgar",,  42.132207, -72.584598,,,0,
908,908,"Bay / Haskin (2)",,  42.132564, -72.540474,,,0,
9086,9086,"HTC Bay 7",,  42.208505, -72.607303,,,0,place_HTC
9087,9087,"HTC Bay 6",,  42.208451, -72.607356,,,0,place_HTC
9088,9088,"HTC Bay 5",,  42.208394, -72.607413,,,0,place_HTC
9089,9089,"HTC Bay 4",,  42.208339, -72.607466,,,0,place_HTC
909,909,"Bay / Cloran",,  42.132424, -72.544585,,,0,
9095,9095,"Hampshire County House of Corrections",,  42.307324, -72.658579,,,0,
9096,9096,"HTC Bay 3",,  42.208283, -72.607521,,,0,place_HTC
9097,9097,"HTC Bay 2",,  42.208226, -72.607576,,,0,place_HTC
9098,9098,"HTC Bay 1",,  42.208170, -72.607631,,,0,place_HTC
91,91,"McGuirk Stadium / Yellow Lot 11 (N)",,  42.379965, -72.533982,,,0,
910,910,"Bay / Haskin (1)",,  42.132544, -72.540178,,,0,
911,911,"Parker / Sonia",,  42.132705, -72.495850,,,0,
9129,9129,"50 Wason Avenue",,  42.125259, -72.615868,,,0,
9130,9130,"Williams/Longmeadow",,  42.050586, -72.582768,,,0,
9140,9140,"Commerce High School",,  42.106877, -72.578940,,,0,
9141,9141,"Central High School (Tripper Only)",,  42.130812, -72.549532,,,0,
9142,9142,"Roosevelt / Central High School",,  42.131018, -72.545984,,,0,
9146,9146,"Central HS (Tripper Only)",,  42.130797, -72.547074,,,0,
915,915,"Carew / Piedmont",,  42.131654, -72.574701,,,0,
9150,9150,"State / Benton",,  42.116326, -72.549461,,,0,
9151,9151,"Putnam High School (Blunt Park Road)",,  42.119048, -72.548013,,,0,
916,916,"Springfield / Atwater (2)",,  42.131411, -72.600328,,,0,
9160,9160,"Crafts Avenue / Peter Pan",,  42.316730, -72.631595,,,0,
9161,9161,"Look Park OB",,  42.344156, -72.681959,,,0,
917,917,"Bay / Central High School (1)",,  42.131723, -72.549467,,,0,
918,918,"Springfield / Atwater (3)",,  42.131206, -72.600226,,,0,
92,92,"McGuirk Stadium / Yellow Lot 11 (S)",,  42.379891, -72.534102,,,0,
920,920,"Carew/Savoy",,  42.131525, -72.574668,,,0,
9202,9202,"100 Wason Avenue",,  42.125426, -72.613931,,,0,
921,921,"Parker / Ravenwood",,  42.132070, -72.495695,,,0,
922,922,"Bay / Central High School (2)",,  42.131528, -72.550607,,,0,
924,924,"Bay / Jasper (1)",,  42.131651, -72.537276,,,0,
925,925,"Bay / Jasper (2)",,  42.131557, -72.537244,,,0,
9250,9250,"Dwight and Converse",,  42.059828, -72.537645,,,0,
926,926,"Riverdale Shops 2",,  42.130419, -72.622538,,,0,
927,927,"Center/Plainfield (Opposite)",,  42.130398, -72.612650,,,0,
929,929,"Western / Westwood",,  42.128960, -72.792993,,,0,
93,93,"Pray Street (Out)",,  42.379583, -72.519716,,,0,
930,930,"Riverdale Shops 1",,  42.130718, -72.624163,,,0,
931,931,"Berkshire / Bay (Robinson Gardens)",,  42.131194, -72.534628,,,0,
9310,9310,"State and Main(Tripper Timepoint)",,  42.101123, -72.586728,,,0,
9311,9311,"Springfield Library",,  42.103118, -72.584468,,,0,
9312,9312,"Carew and Main(Tripper Timepoint)",,  42.110138, -72.601362,,,0,
9315,9315,"Armory and Carew(Tripper Timepoint)",,  42.121983, -72.588475,,,0,
9316,9316,"State / Main (Tripper Only)",,  42.101111, -72.586952,,,0,
932,932,"Center / Plainfield",,  42.130762, -72.612968,,,0,
9320,9320,"State and St. James(Tripper Timepoint)",,  42.109630, -72.573416,,,0,
9322,9322,"State and St. James(Tripper Timepoint)",,  42.108748, -72.575246,,,0,
9323,9323,"Carew and Main(Tripper Timepoint)",,  42.111417, -72.599924,,,0,
9324,9324,"Carew and Chestnut",,  42.113661, -72.596848,,,0,
9326,9326,"State and Dwight(Tripper Timepoint)",,  42.102167, -72.585748,,,0,
9327,9327,"State and Chestnut(Tripper Timepoint)",,  42.101952, -72.585773,,,0,
9328,9328,"Tapley and St. James(Tripper Timepoint)",,  42.125257, -72.567171,,,0,
9329,9329,"Wason / Fisk",,  42.124709, -72.613533,,,0,
933,933,"Union / Springdale Ave",,  42.129011, -72.731415,,,0,
9330,9330,"Island Pond Road and Allen Street (2)",,  42.094880, -72.550754,,,0,
9331,9331,"Island Pond Road and Allen Street (1)",,  42.094786, -72.550991,,,0,
934,934,"Berkshire / Bay",,  42.131116, -72.534485,,,0,
936,936,"Carew / Suzanne",,  42.130635, -72.576545,,,0,
937,937,"Horace Mann Center (333 Western Ave)",,  42.128405, -72.784608,,,0,
938,938,"Boston / Morton (2)",,  42.130927, -72.526688,,,0,
939,939,"Union / Lower Sandy Hill",,  42.128889, -72.731066,,,0,
94,94,"Pray Street (In)",,  42.379759, -72.519506,,,0,
940,940,"Boston / Morton (1)",,  42.130843, -72.527036,,,0,
941,941,"Carew / Eddy",,  42.130414, -72.576731,,,0,
942,942,"Bay / Blunt Park (1)",,  42.130675, -72.554020,,,0,
943,943,"Western / Woodward Center",,  42.127056, -72.787289,,,0,
944,944,"Bay / Blunt Park (2)",,  42.130782, -72.554061,,,0,
9441,9441,"Walnut / Shopping Court",,  42.088064, -72.629414,,,0,
9442,9442,"Walnut / Shopping Court (Opposite)",,  42.087946, -72.629292,,,0,
946,946,"Parker / Sunnybrook",,  42.129983, -72.495804,,,0,
947,947,"Liberty / Roy",,  42.129240, -72.584495,,,0,
948,948,"Carew/Judson",,  42.129215, -72.579225,,,0,
949,949,"Riverdale / Parking Lot",,  42.129044, -72.626422,,,0,
95,95,"Cowles Lane",,  42.377887, -72.520006,,,0,
950,950,"Carew / Middle",,  42.129003, -72.579338,,,0,
953,953,"Riverdale / Pierce",,  42.128200, -72.626848,,,0,
954,954,"Bay / Blunt Park (4)",,  42.129039, -72.556860,,,0,
955,955,"Springfield / Shefford (1)",,  42.128404, -72.600525,,,0,
956,956,"Boston / Pheland",,  42.128907, -72.529414,,,0,
957,957,"Springfield / Shefford (2)",,  42.128153, -72.600428,,,0,
958,958,"Carew / Nottingham",,  42.128145, -72.580838,,,0,
9587,9587,"Raymond A. Jordan Senior Center",,  42.125003, -72.550907,,,0,
96,96,"Amherst Post Office",,  42.377804, -72.519836,,,0,
960,960,"Liberty / Langdon",,  42.127793, -72.584540,,,0,
961,961,"Boston/Seymour",,  42.128191, -72.530043,,,0,
962,962,"Boston / Wilton",,  42.127680, -72.530896,,,0,
964,964,"Parker / Patricia (1)",,  42.127766, -72.496204,,,0,
965,965,"Main/Main",,  42.127641, -72.611450,,,0,
966,966,"Parker / Patricia (2)",,  42.127556, -72.496108,,,0,
967,967,"Center / Main",,  42.127705, -72.611612,,,0,
968,968,"Carew / Liberty (1)",,  42.126610, -72.583013,,,0,
969,969,"Boston / Barber",,  42.127079, -72.531452,,,0,
97,97,"Dallas Mall (W)",,  42.377636, -72.534152,,,0,
970,970,"Springfield / Caseland",,  42.126291, -72.601107,,,0,
972,972,"Carew / Freeman",,  42.126387, -72.583086,,,0,
973,973,"Springfield / Cunningham",,  42.126065, -72.601213,,,0,
974,974,"Boston / Denver (2)",,  42.126326, -72.532669,,,0,
975,975,"Boston / Denver (1)",,  42.126215, -72.533200,,,0,
976,976,"Liberty / Carew",,  42.125768, -72.584351,,,0,
977,977,"Bay / Baywood (1)",,  42.125958, -72.558840,,,0,
978,978,"3550 Main Street",,  42.126355, -72.611090,,,0,
979,979,"Baystate Parking Lot N",,  42.126441, -72.610885,,,0,
98,98,"Dallas Mall (E)",,  42.377534, -72.532615,,,0,
980,980,"Carew / Liberty (2)",,  42.125622, -72.584215,,,0,
9800,9800,"Western / Lathrop",,  42.122634, -72.774434,,,0,
9801,9801,"Court / Cemetery",,  42.119418, -72.763252,,,0,
981,981,"Bay / Baywood (2)",,  42.125685, -72.558897,,,0,
982,982,"Boston / Coleman",,  42.125611, -72.534127,,,0,
983,983,"Western / Birch",,  42.123373, -72.776629,,,0,
984,984,"Carew / Libcar",,  42.125053, -72.584651,,,0,
985,985,"Liberty / Carew",,  42.124846, -72.584422,,,0,
986,986,"Carew / Penacook",,  42.124796, -72.585150,,,0,
989,989,"Boston / Preston",,  42.125167, -72.535948,,,0,
99,99,"Thayer Street (Out)",,  42.376376, -72.486325,,,0,
990,990,"Boston / Ambrose (3)",,  42.125046, -72.535912,,,0,
9901,9901,"Thayer Street (In)",,  42.376449, -72.486564,,,0,
991,991,"Parker / Nassau",,  42.125254, -72.496758,,,0,
992,992,"Elm / Ramp",,  42.123975, -72.626691,,,0,
993,993,"Western / Highland",,  42.119608, -72.765257,,,0,
994,994,"3350 Main Street",,  42.124025, -72.610094,,,0,
995,995,"Boston / Ambrose (1)",,  42.124618, -72.538212,,,0,
996,996,"Parker / Gary",,  42.124904, -72.497009,,,0,
9968,9968,"State / Hampden (opposite)",,  42.156368, -72.477120,,,0,
9969,9969,"Encompass Health",,  42.154753, -72.472548,,,0,
9970,9970,"State and Hampden",,  42.156490, -72.477269,,,0,
9971,9971,"East and Chestnut",,  42.156832, -72.482314,,,0,
998,998,"Elm / Dingle (1)",,  42.123738, -72.626896,,,0,
999,999,"Boston / Ambrose (2)",,  42.124503, -72.538204,,,0,
9990,9990,"Whately Park and Ride",,  42.469970, -72.615260,,,0,
9993,9993,"Industrial Drive",,  42.467677, -72.605527,,,0,
9999,9999,"Riverside Park Plaza",,  42.411086, -72.530552,,,0,
place_AcaMus,,"ACADEMY OF MUSIC",,  42.317677, -72.633607,,,1,
place_HTC,,"Holyoke Transportation Center",,  42.207958, -72.607763,,,1,
place_UnSta,,"Springfield Union Station",,  42.106527, -72.593655,,,1,
place_54Inds,,"Damon and Industrial",,  42.333647, -72.629347,,,1,
